review_id,user_id,business_id,stars,date,text,useful,funny,cool
3n0o5GQ_QXnSmE3ET89hXg,oViqR_-T0vtTx7B3NDOHRw,wsmVIHJEi9J_38dXx2qLKA,5,2015-05-20,"The food here it was amazing! I highly recommend taking a friend or girlfriend to this place for intimate dinning.  This was a wonderful atmosphere, amazing staff, and several options to choose from. I had a wide variety of gluten-free options, and that included the dessert menu. I never thought a restaurant could combine both Mediterranean and Italian food but this restaurant found a way to do it!",0,0,0
tkOR-VjpVmvhtVH-3uKokg,Khd3IuzGe5cd1oKiOF_QjA,jeTfL2kCyBtmFGSrSQHqVw,5,2014-01-05,"Our favorite restaurant in Champaign.  Service is great and very friendly (apart from one server we had last fall who has, thankfully, seemed to have left).  Food ranges from very good to amazing.  We've never had a bad meal at bacaro.

You can throw down a lot of money here, but you don't need to.  The bar is great, they have reasonable and interesting wines by the glass, and you can have a few appetizers or smaller courses and leave without spending too much and but still feeling like you had a special night out.

Highly recommended.",1,0,0
aky8QMAdzeH1Cg8Ojr27-Q,WjwASvmHQGoqwgMVnVdNyw,JrEMvvNR1rUVkAMvPPZYkg,5,2017-08-13,"This was by far best BBQ I've had in a long time. My husband had the brisket and I had the pork. It was very lean, tender and delicious. Their sides are also very good and they make their corn bread fresh onsite. The staff is very friendly and welcoming. I definitely suggest that you try this place, you won't regret it.",0,0,0
P3z03JOg0yk_MbX3hmLw2Q,SnMtBoJKmkvUqOo5O-Imtw,Zmp2_b2gpSloz4Dv2VsVNg,1,2009-09-14,"Worst service I've ever had at a restaurant!!!!!!!  From the very beginning it was awful- the sommelier was a pompous ass, the waitress was fresh off the Red Robin and had no clue about fine dining, and when I finally lost my shit and spoke with a manager, she was semi-apologetic.  They are lucky that the food is good- but I still will never return!!!!!",1,2,1
PrLExPFW5Y59RuyoH8k1kA,h060GiBrO1WxLfkx1rQHDg,NKx2a3_PQ9c7Ts_A6JxKWQ,1,2017-01-28,The waitress spilled water all over me and didn't apologize. Then when I got my food it was completely wrong. I normally love Buffalo Wild Wings but this establishment was just terrible.,0,1,0
dsRbc7pFs8kFtnNFfUov4g,4VwoF5jFTKX3CYmtij_Sug,O5ghc-XP5nQ1EtoFev5NIg,5,2010-08-14,"LOVE this place! Great veg food, totally relaxed, and hey, who doesn't love a good buffet?",0,0,0
Jz-By4vzJWhKFi6HCGZxBA,lS6onWL0qRWkvOjFOo9E_g,VzUo-RURV3VnfNItAYM8yg,1,2017-04-01,Ordered the fried rice yesterday and it SUCKED!! It was very plain!! Spam and chopped cabbage. Soaked in oil!! Also request to put 2 sunny side egg over it but that never happened. Disappointed!! The owner should clean house and fire the cook! That's a disgrace having a this cook represent you this way!! Never again!!!,0,0,0
W3LEM7TaVXBzhmvpC1JB4w,KeHEtDaXp1qkU8r8xzCKFQ,vQq_sX0kSAUdT3yLW06q5A,5,2014-02-28,Great food for lunch. Pig wings meaty and decent sized. Jalapeño ranch dressing reminded me of Texas. The pickled vegetables included as part of pig wings should be added to the menu as a side salad. Day at the bar and I'll definitely be back for dinner. Decent wine selection including a bottle of wild hog that I've had before and never seen at a smaller restaurant.,0,0,0
1JHNPEcjXkJbNNcQDw6VNA,JuIf_P8ON360Zz7pbFD0UA,7hm24HfYZOVJNByq2G-KhA,1,2016-04-05,"The pumps are disgusting- most of the LED screens are scratched\/sun damaged. Looks as if there has never been any maintenance on this station since it opened.  
   Trash cans overflowing with a year's worth of grime & gunk on the openings. Stucco chipping off the building. 
   There is never any receipt paper when you pay at the pump, what good is paying at the pump if you have to go inside for a receipt EVERY time?. 
   Worst of all, if you pay first, the pump stops early, usually only .11-.25 cents... requiring you to go back inside, wait in line, and explain to the seemly very confused (& rude) twenty-something clerk who drives a grey Lexus). I wonder how much he pockets by skimming off each customer.  Looks to me that this kid runs the gas station for dad and does the bare minimum- never cleans the place. Stinky, grimy disgusting. Avoid at all costs.",1,0,0
PusggfFYRyoVLJaiM8sFtA,TdeyHtpRLcNp5CtZJdDOzw,nc7YTLSXEWPG4Q0WlI5iPQ,1,2015-07-05,"We came in about 1:00 on a Sunday and sat at a booth in the bar. After about 5 minutes of sitting there, we were greeted and ordered two waters to start with. After another 15 minutes we hadn't received our waters and still had no menus to look at. We decided to ask the hostess to seat us in the dining room instead. She said it would be a 5 minute wait. There were plenty of empty tables but they were all dirty with no bussers in sight. We decided to just go somewhere else at that point.",2,0,0
RrzxIFbvbQe3CVDMukwVaQ,LmkuzheYJ6R-dVF7HTgNmQ,PEnlf5CJ8JJonph2jIljCg,5,2014-03-07,Great Jewish deli!!!!!!!  Definitely coming back with my family when they visit in from new York!!!,0,0,0
xp-76VhbfpUhDSC9WHBP2w,_mMGDi9ZSY-r85GAEcsksg,ohRIFrlyLy3GVRgiz3pLnQ,5,2016-10-17,"This was the highlight of our trip to the Outlet Mall.

We had great customer service, and that goes a long ways.  We were not in the market to buy, but we were in the market for information, and they delivered.

If we lived in the area, I'd be back just for the customer service.  Bose makes a great product, and here the product was enhanced as the information about the products was delivered with a smile and answers.",4,1,4
yLt550psfS3vMAVnEwS7Mw,JIwgunpFcGT7GmV2Wj-aGA,Ta9m6G8P0pA5nuAJomjQqQ,5,2013-06-22,"Jeff was Great... The garage door was stuck half open and broken and bent. I called and He came the same day.  Gave me a fair price and replaced my broken garage door in less than 2 hours. Amazing. Great Service, Great Value. A++++++
Douglas B.,  Green Valley....",5,0,3
DsSglO6T5X9Zw4y8MPfziw,2CEfuFApv4SekKmerxsvTQ,x9spYHNp_AFkSEBfVu6KbQ,1,2015-04-02,"This hotel is a joke and not up to holiday inn standards. Front lobby is a mess.  Literally trash on the floor and trash from breakfast still out on the tables in the afternoon.   The bartender never showed up and here is the best part.

The room key machine didn't work so every time you need to go to your room, they had to escort you.  They said it had been like that for days.  

Don't waste your money here. Go to a better place to spend the night.",0,0,0
YmNqjTj-hmZ4sPrTOLEm9w,6V71GydyZS8glTpzGdDyGg,v-RQugtZbhnINBqrIZ9l9A,5,2014-07-03,"Authentic and delicious food! We were in LV for EDC and looking for something different than the usual fast food etc. Saw the great Yelp reviews and rolled over to Tacos LV.  Our expectations were exceeded! Felt like home as we entered and had a warm welcome from behind the counter. Friendly staff all around. Relaxed atmosphere with TV on, our food was brought to our table with a smile. We got the special that day, 3 tacos with rice and beans. Delightful and Tacos LV has their own homemade hot sauce\/salsa ! And to top it off I was able to get Mexican Coke to go with my meal. The plaza they are located in is set back from the main road, but don't give up this place is a hidden gem ! We will def return when in LV again!!",0,0,1
VSzcRShcljIQOyE9_uz2tQ,mtlunS0t1A9_hS-axl-j8g,9PeH-V0CgYQzm1E0YNB5Xw,1,2011-03-10,"Schrim Shady...Beware. My wife got a typed up quote from Schrim himself. It was mid $800's for out of pocket work. I lost the copy of the quote and after my mom finally sent me a check for the repair she was at fault for - with an amount paid based on the quote. I called to schedule the work and Schrim said he doesn't record of quotes, vin #'s, dates, etc...already kind of weird. 

Schrim told me to just come back in and he would redo the quote and I was planning on leaving my car. I told him EXACTLY the range of the quote - $860ish and then him and his office guy walked around the car and punched up a new quote that was magically $300 more than the original! After I called them out, they confirmed the pricing with each other like it was on some official menu. I realized then that they were playing me like I was lying about my original quote.  I went home and found the original and yep, Schrim and his boy had inflated the second quote by more than $300 ... Ugh, what a waste of West View business property. I got the work done somewhere else this week - less than his original quote.",2,1,0
QUlvfTp0gnbk--sionakrA,aUGdQmJhFa_3z_4bW3C4iQ,xMhpJZaj4QT1Soh76-E2CA,5,2017-03-24,Fully bellies from a very tasty meal. Each dish came with large portions and amazing spice\/flavour. Very friendly and prompt service with a more than reasonable bill at the end. Will be going back on the regular for sure!,0,0,0
UlEBB1caZfzj7erEZ62NiA,CrBa61fbUa8BuWJDy3Obgg,aJ64ACon5V-1JywdaZ2Uzg,1,2015-11-04,"I have called a total of 6 times to make an appointment and every time I am put on hold as soon as they answer the phone. When I was able to finally talk to someone to schedule an appt, the receptionist was talking to someone else in the background and not paying attention to me. She was short and rude. I get you are busy but this is the type of place where you want to feel important especially because this will be my first pregnancy. If I can't even get through now, I can't imagine the challenges later.",4,0,0
1gv6_CSzQ-hEnqshiKfZAw,H4HIOqhQFpfkakcD3OvXRQ,krf7lzedvYZYHNHVi5uDjw,5,2017-01-31,Scott did a great job installing some faucets and other plumbing work. Will for sure use again.,0,0,0
b9c4XUuEmJ3SRCoWhNE6Xg,yPBudT2nz_qEZ9rXMX47Fg,GTuAPBRsM5dVPqPy9oe14Q,5,2015-02-04,"Simply amazing. Old school feel, almost feels like I am back in philly. Staff is so friendly and it is a family run place. I have had the pastrami which is delicious and also had a turkey sandwich. Bread is what makes this sandwich. I want to try more of what they have. Will go back. You should go try, if have not already",0,0,0
f0bfOCda9XKqUVi4-150qA,1p7pqVkhB8LPrctZ6rKi7A,XJo_kPFlbuORqL-mE2Ny6w,1,2017-08-13,"Server was ok cooks were ok but food bar was empty with 3 people in front of me and 11 people waiting for someone to fill it! Unprofessional, management needs to be trained again!",0,0,0
gH1O1qtU0-lba7kRjT9tyA,l0CfXmLS7ZU5-M7dDDwb4A,qbwSx-tC4jGDx5Xv6IbOmg,1,2015-09-11,"Zollie is still not cooperating nor helping to rectify our horrible experience. He is in complete denial and truly believes he has done no wrong. My one year wedding anniversary is in exactly one month and I have STILL yet to get what I paid for. Not only has he screwed over my husband and I, he has done this to several other couples. If I could give zero stars, I would. He doesn't deserve a star at all.",4,0,0
bABn6c2QuNJK3fd2LLIBdg,NQmVQyy0IypivBRyTOk5SA,QdO7MwSOoCEmcFU9eaPF1w,5,2015-07-27,"This was the 2nd year having a 4th of July Party. We had to make it greater than the year before so we decided on having a mechanical bull and a DJ. Needless to say, the DJ was a greater hit than the mechanical bull. Marcus was polite, respectful and the greatest DJ we've ever had. He was attentive to the need of the crowd. He even heard me say that i was a old-school kind of girl,  and what played next? He had beautifuly mixed in some music that had my guests singing. He later had us dancing to ""The Nae Nae"". He even showed us a new dance! Next year, I am dumping the mechanical bull and calling High Flying' Entertainment again! Thank you Marcus and thank you Mike for making that day so memorable for us.",0,0,0
